vehicle_id,trip_id,tyre_id,axle_type,odometer_km,ambient_temp_c,vehicle_speed_kmph,pressure_kpa,temperature_c,load_kg,deformation_mm,tread_depth_mm,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,vibration_rms_g,rotational_speed_rpm,pressure_deviation_pct,temp_rise_rate_c_per_min,load_ratio_pct,load_pressure_ratio,tread_wear_pct,injected_scenario,tyre_health_score,risk_class,dominant_fault
197,3,FR,steer,266805.8,35.31,81.49,762.29,140.0,2138.61,12.85,0.3,-0.0379,-0.0092,1.036,0.406,2.343,2546.214,0.0307,425.66,0.57,9.416,62.9,280.55,98.33,overheating,21.77,Critical,temperature
214,7,RLI,drive,158645.7,31.5,13.35,699.68,50.39,1257.17,8.15,1.135,-0.0261,0.0115,1.0394,0.102,-0.617,429.816,0.0281,72.48,1.55,1.484,62.86,179.68,93.69,normal,79.4,Watch,tread_wear
225,8,RRI,drive,211339.0,27.66,54.23,703.99,71.28,2379.23,4.27,0.3,-0.0079,0.0489,0.9127,2.877,2.193,1724.536,0.058,287.85,2.18,0.263,118.96,337.97,98.33,overload,47.61,Warning,tread_wear
195,5,FR,steer,13208.9,13.41,50.23,709.52,52.44,2744.9,10.5,16.617,-0.056,-0.024,0.9464,1.268,1.827,1567.864,0.0468,262.19,-6.4,0.446,80.73,386.87,7.69,normal,89.95,Healthy,pressure
229,7,RRO,drive,267426.3,28.02,74.99,646.65,71.68,1141.59,4.6,0.3,-0.0188,-0.0343,1.0298,2.02,4.691,2386.994,0.0284,400.21,-6.15,1.456,57.08,176.54,98.33,normal,63.6,Watch,tread_wear
95,5,FR,steer,128848.2,29.41,92.33,797.8,81.57,2375.48,11.69,3.99,0.0307,-0.0603,1.0591,0.495,-3.251,2886.443,0.0518,480.83,5.25,0.922,69.87,297.75,77.83,normal,87.9,Healthy,temperature
204,8,RRI,drive,129493.0,24.13,61.89,519.26,104.37,1002.1,12.57,4.171,-0.319,-0.0283,0.869,-0.649,1.001,1970.454,0.1998,329.84,-24.64,1.211,50.1,192.99,76.83,multi_fault,35.61,Critical,pressure
201,1,RRI,drive,55047.7,42.06,44.3,705.17,72.5,1333.56,10.2,11.108,-0.0061,-0.0052,1.1075,-1.833,-2.736,1413.12,0.0622,236.18,2.35,-0.127,66.68,189.11,38.29,normal,94.04,Healthy,none
144,5,RRO,drive,136214.8,26.96,54.09,713.95,65.06,1737.97,11.81,6.882,-0.0038,0.022,1.0026,0.993,0.697,1725.362,0.013,287.1,3.62,0.81,86.9,243.43,61.77,normal,95.21,Healthy,none
149,6,RLI,drive,224738.7,20.79,38.28,950.79,52.69,1746.72,9.04,0.3,0.0524,-0.0418,0.9439,1.25,1.61,1212.26,0.0505,203.39,38.0,0.412,87.34,183.71,98.33,overinflation,45.43,Warning,pressure
126,3,FR,steer,68460.1,35.67,49.85,721.68,74.21,2445.86,5.08,11.528,0.0285,-0.0142,0.9998,-0.259,2.18,1554.292,0.0184,257.73,-4.79,0.507,71.94,338.91,35.96,normal,87.49,Healthy,pressure
20,8,RRO,drive,223915.9,17.64,21.79,442.5,68.57,1151.85,13.3,0.3,0.0036,0.0263,0.9972,-1.33,1.556,691.913,0.0154,113.42,-35.78,0.568,57.59,260.31,98.33,underinflation,34.66,Critical,pressure
143,8,RRI,drive,199522.7,18.15,50.29,689.28,51.82,1319.05,8.76,0.479,0.0337,0.0834,1.0315,-0.821,0.391,1600.72,0.055,267.11,0.04,2.25,65.95,191.37,97.34,normal,77.0,Watch,tread_wear
34,7,FR,steer,67019.3,28.05,69.55,781.65,69.11,2738.7,7.86,11.093,0.0061,-0.0364,0.903,0.917,2.843,2171.632,0.0599,361.47,3.12,0.958,80.55,350.37,38.37,normal,97.09,Healthy,none
95,3,FL,steer,278574.8,26.03,65.57,731.82,58.05,2877.54,2.38,0.3,0.0657,0.0088,1.0338,-3.106,2.301,2044.587,0.043,341.25,-3.45,0.163,84.63,393.2,98.33,normal,66.63,Watch,tread_wear
41,3,RRO,drive,63261.4,21.17,47.22,690.63,52.55,1451.03,8.2,11.501,-0.0224,-0.0094,1.0203,-5.386,-4.034,1502.914,0.0183,249.39,0.24,0.408,72.55,210.1,36.11,normal,100.0,Healthy,none
55,2,RRO,drive,117457.8,35.48,36.92,802.68,66.82,2047.02,11.8,5.147,0.0924,0.1093,0.9708,-2.451,2.283,1176.565,0.0843,195.58,16.5,1.567,102.35,255.02,71.41,overinflation,73.38,Watch,pressure
28,7,RRI,drive,29686.5,21.83,11.1,711.13,46.02,2288.57,8.22,15.689,0.0454,0.0055,1.0192,-2.658,-0.657,354.608,0.0286,61.22,3.21,-0.143,114.43,321.82,12.84,overload,77.07,Watch,load
113,4,RLI,drive,204421.6,31.41,6.59,677.31,53.82,2009.36,5.25,0.3,-0.0644,-0.0244,0.9945,-2.055,-3.066,210.719,0.0399,35.54,-1.7,1.139,100.47,296.67,98.33,normal,60.87,Watch,tread_wear
192,1,RRI,drive,20130.8,22.94,56.41,707.74,60.32,1526.59,10.58,17.134,0.084,0.0876,1.0566,-2.448,-0.209,1793.205,0.0773,298.75,2.72,0.728,76.33,215.7,4.81,normal,100.0,Healthy,none
78,4,FR,steer,235570.9,32.27,97.84,734.25,83.84,2173.21,9.92,0.3,-0.0005,0.0772,1.0245,-1.952,-2.705,3058.691,0.0468,509.57,-3.13,0.998,63.92,295.98,98.33,normal,59.87,Warning,tread_wear
129,3,FR,steer,195228.1,27.8,40.22,755.55,55.47,2381.31,9.98,1.791,0.002,0.0232,0.9855,-2.219,3.238,1250.806,0.0158,208.01,-0.32,-0.423,70.04,315.18,90.05,normal,91.21,Healthy,tread_wear
46,1,RLO,drive,86834.0,35.08,45.5,674.28,68.02,1534.6,7.84,3.281,0.0063,-0.0422,1.0123,-2.552,-1.476,1451.343,0.0256,244.56,-2.14,-0.246,76.73,227.59,81.77,tread_wear,96.91,Healthy,none
43,3,RLI,drive,225479.0,30.02,72.62,756.6,72.64,1288.69,10.24,0.3,0.0023,-0.0062,0.9428,-1.357,0.572,2305.624,0.0332,385.21,9.81,1.071,64.43,170.33,98.33,normal,60.18,Watch,tread_wear
54,4,RLO,drive,57785.3,10.75,59.89,667.46,43.41,1412.05,9.48,13.042,0.0654,0.0169,1.044,2.485,1.902,1911.837,0.0465,316.27,-3.13,1.583,70.6,211.55,27.55,normal,98.21,Healthy,pressure
197,6,RRI,drive,291466.2,15.42,63.69,684.31,58.87,1400.06,7.9,0.3,-0.0184,-0.0534,0.9916,-5.506,-0.918,2032.751,0.0329,337.38,-0.68,0.117,70.0,204.59,98.33,normal,71.01,Watch,tread_wear
157,2,FL,steer,275544.7,17.29,39.57,748.59,52.24,2878.6,9.83,0.3,-0.2739,0.4501,1.674,3.16,2.981,1233.025,0.4939,204.34,-1.24,0.503,84.66,384.54,98.33,vibration_imbalance,65.81,Watch,tread_wear
127,6,RRO,drive,286970.5,27.99,73.61,745.37,76.19,2383.88,8.75,0.3,0.0021,0.042,0.9009,2.329,-3.56,2344.344,0.0621,391.23,8.18,1.258,119.19,319.83,98.33,overload,37.32,Critical,tread_wear
46,7,RRO,drive,176545.4,42.88,72.18,637.28,82.16,2031.28,9.86,1.863,0.0217,-0.1313,1.0358,-0.65,3.326,2294.279,0.0796,382.42,-7.51,0.401,101.56,318.74,89.65,normal,54.75,Warning,load
186,7,RRO,drive,73910.8,39.76,54.07,667.76,106.62,1453.41,5.86,9.712,-0.0404,0.0061,0.9994,0.376,2.824,1719.6,0.0236,286.99,-3.08,4.451,72.67,217.65,46.05,overheating,68.41,Watch,temperature
226,5,FL,steer,30470.9,29.59,67.47,762.16,69.38,2529.02,8.66,14.983,-0.0116,0.0788,0.8452,-1.593,-2.022,2106.154,0.1005,351.8,0.55,0.872,74.38,331.82,16.76,normal,100.0,Healthy,none
192,1,FR,steer,76785.4,14.02,48.88,787.08,51.07,1937.37,3.82,10.125,-0.0579,0.0093,0.9853,0.021,-1.563,1523.528,0.0349,255.02,3.84,-0.578,56.98,246.15,43.75,normal,97.15,Healthy,none
216,4,RLI,drive,230574.9,20.59,82.12,500.15,110.11,1688.78,15.7,0.208,-0.0713,-0.0558,1.0505,2.964,-0.04,2613.493,0.0599,435.59,-27.41,0.942,84.44,337.66,98.85,multi_fault,0.0,Critical,pressure
74,7,FR,steer,127977.6,31.13,29.18,775.04,56.74,2715.41,6.23,3.545,0.0736,0.0274,0.9447,-4.557,-0.463,910.644,0.0555,149.3,2.25,1.895,79.86,350.36,80.31,normal,96.89,Healthy,none
171,7,FL,steer,140648.6,28.18,56.48,742.68,60.12,3360.73,7.75,4.713,-0.0284,-0.0674,0.9674,-1.425,-3.08,1765.527,0.0462,292.26,-2.02,1.184,98.84,452.51,73.82,normal,88.54,Healthy,load
14,8,RLO,drive,5380.5,19.54,82.3,689.43,69.57,1218.29,11.6,17.499,0.0505,-0.0044,1.0283,6.353,1.645,2619.989,0.0335,435.91,0.06,-0.536,60.91,176.71,2.79,normal,98.0,Healthy,none
112,6,FL,steer,292436.6,28.92,75.66,759.07,126.7,1571.16,9.07,0.3,-0.0753,-0.0523,0.986,0.981,2.41,2362.072,0.0536,395.17,0.14,7.904,46.21,206.98,98.33,overheating,26.86,Critical,temperature
108,2,FL,steer,276105.8,31.51,32.15,787.51,61.1,2574.14,7.4,2.79,0.1146,0.0101,0.978,-1.507,-3.389,997.397,0.0676,167.9,3.89,0.219,75.71,326.87,84.5,tread_wear,95.75,Healthy,none
123,8,FL,steer,119572.4,24.82,49.91,774.91,62.95,2451.45,8.51,8.601,-0.0431,-0.0102,0.9687,-0.624,1.128,1557.031,0.0313,260.05,2.23,0.913,72.1,316.35,52.22,normal,94.28,Healthy,none
168,4,RRI,drive,204999.0,25.3,73.87,711.29,65.96,1225.09,4.48,0.96,-0.0555,0.0527,1.0038,-0.261,1.258,2350.877,0.0443,391.79,3.23,0.578,61.25,172.24,94.67,normal,78.53,Watch,tread_wear
35,2,RLO,drive,167526.4,26.98,38.75,662.26,59.58,1333.46,11.86,1.725,-0.005,-0.0348,1.0055,0.467,-1.538,1234.583,0.0205,206.59,-3.88,0.846,66.67,201.35,90.42,normal,83.84,Healthy,tread_wear
128,5,RLI,drive,278710.2,42.18,67.24,763.04,90.62,2274.45,7.51,0.3,-0.0625,0.0357,1.0523,1.738,0.345,2138.955,0.0514,354.27,10.75,1.186,113.72,298.08,98.33,overload,26.61,Critical,tread_wear
196,4,RLI,drive,17828.3,18.33,84.51,715.41,68.69,1188.46,8.9,15.449,-0.0379,0.1164,0.951,-4.822,1.397,2691.614,0.0761,448.37,3.83,-0.845,59.42,166.12,14.17,normal,95.34,Healthy,none
119,3,RLO,drive,260624.8,37.25,31.11,661.88,62.12,1381.01,13.41,0.3,-0.062,0.0014,1.0752,-0.907,2.752,984.904,0.0563,161.24,-3.94,0.674,69.05,208.65,98.33,normal,66.3,Watch,tread_wear
29,5,RRI,drive,239531.0,20.34,42.03,694.58,55.55,1806.57,9.34,0.3,-0.0388,0.0117,0.9548,1.665,-1.78,1334.718,0.0351,223.98,0.81,1.556,90.33,260.09,98.33,normal,74.06,Watch,tread_wear
200,1,RLO,drive,37577.3,29.93,57.33,707.65,63.02,1164.5,9.12,13.743,0.0862,0.0912,0.9932,-0.57,5.453,1831.495,0.0726,301.14,2.71,0.937,58.23,164.56,23.65,normal,97.35,Healthy,none
231,5,FL,steer,248666.1,38.49,23.15,788.62,68.67,2741.48,15.15,0.3,0.0651,-0.0955,1.0875,0.276,-0.174,720.307,0.0837,118.63,4.04,0.777,80.63,347.63,98.33,normal,70.28,Watch,tread_wear
129,6,RRI,drive,192033.9,30.86,65.94,741.72,72.34,1531.83,10.6,1.4,-0.0175,-0.0657,1.0283,4.612,-2.236,2097.524,0.0425,351.12,7.65,0.415,76.59,206.52,92.22,tread_wear,77.98,Watch,tread_wear
245,2,RRI,drive,72350.5,37.19,81.28,879.86,82.19,1209.2,13.2,11.462,0.0079,-0.0078,0.9985,-4.204,2.158,2585.507,0.0065,433.04,27.7,1.049,60.46,137.43,36.32,overinflation,67.8,Watch,pressure
25,3,FL,steer,188442.8,13.15,79.49,761.21,54.79,2162.64,11.52,0.3,0.0758,-0.0355,1.057,2.142,0.026,2474.641,0.0585,413.78,0.42,1.074,63.61,284.11,98.33,normal,73.12,Watch,tread_wear
128,3,RLI,drive,246896.0,14.71,56.58,671.54,53.93,1215.1,8.14,0.3,0.1058,-0.016,1.0371,-0.493,2.697,1802.318,0.0654,299.86,-2.53,0.98,60.75,180.94,98.33,normal,67.86,Watch,tread_wear
161,3,RRO,drive,285655.5,29.29,63.53,697.6,67.36,2182.0,5.31,0.3,-0.0549,0.0743,0.9286,-3.459,-1.196,2023.716,0.0674,336.91,1.25,0.43,109.1,312.79,98.33,overload,55.36,Warning,tread_wear
102,4,FR,steer,74388.8,35.87,46.41,777.36,73.25,2781.24,10.32,11.468,-0.0064,0.0075,1.0516,2.29,-0.054,1443.569,0.0303,243.18,2.55,0.588,81.8,357.78,36.29,normal,95.77,Healthy,none
95,2,RLO,drive,114326.8,29.47,89.29,665.83,78.49,1610.43,8.62,6.856,0.0301,-0.066,1.0514,-4.713,0.777,2839.516,0.0513,469.55,-3.36,1.061,80.52,241.87,61.91,normal,88.95,Healthy,temperature
180,7,RRO,drive,120117.5,12.22,100.0,717.26,66.75,1347.87,9.24,4.981,0.0249,0.0269,0.9593,-5.859,-0.614,3184.631,0.0316,530.12,4.1,0.361,67.39,187.92,72.33,normal,95.67,Healthy,none
25,6,FR,steer,178288.8,34.25,39.31,764.83,60.24,2229.46,10.05,0.3,0.065,-0.0602,0.9852,2.458,-0.796,1228.125,0.0518,203.53,0.9,2.389,65.57,291.5,98.33,normal,72.12,Watch,tread_wear
109,2,RRO,drive,149734.4,12.92,50.49,707.1,45.33,1378.62,7.51,5.086,0.0487,0.0413,1.0382,-1.01,-3.664,1606.807,0.043,265.61,2.63,0.612,68.93,194.97,71.74,normal,96.17,Healthy,none
129,4,RLO,drive,20796.2,34.52,71.56,657.72,131.12,1429.9,9.32,15.581,-0.0927,-0.0706,1.0242,2.268,1.15,2277.366,0.0687,378.41,-4.54,6.493,71.5,217.4,13.44,overheating,51.11,Warning,temperature
164,4,FR,steer,151563.6,32.99,64.57,602.08,105.04,1884.97,9.01,3.55,-0.0402,-0.0216,1.0127,0.911,-0.856,2006.563,0.0273,336.13,-20.57,0.63,55.44,313.08,80.28,multi_fault,39.2,Critical,pressure
30,7,RLO,drive,60156.2,39.89,68.51,676.72,81.51,958.86,4.2,10.889,0.0843,0.0354,0.9292,-0.612,0.329,2177.303,0.0667,365.75,-1.78,1.181,47.94,141.69,39.5,normal,88.48,Healthy,temperature
62,6,FR,steer,84839.5,35.59,66.18,562.74,111.12,2514.16,15.0,7.271,0.0373,-0.075,1.0126,-1.576,-3.253,2069.293,0.0489,346.21,-25.76,0.661,73.95,446.77,59.6,multi_fault,26.19,Critical,pressure
10,6,FR,steer,86427.9,27.48,79.86,793.89,71.09,2334.71,10.06,10.645,0.0315,0.0555,1.0367,0.415,0.318,2495.502,0.0425,413.75,4.74,0.394,68.67,294.08,40.86,normal,95.68,Healthy,none
178,6,FR,steer,92809.0,37.79,74.71,721.11,82.49,2211.07,10.77,9.693,0.0677,0.0189,1.0083,1.494,-1.141,2330.416,0.0409,389.5,-4.87,0.242,65.03,306.62,46.15,normal,83.13,Healthy,temperature
204,6,RLO,drive,25948.7,35.91,59.49,709.95,73.19,1972.66,10.88,15.987,0.032,-0.0215,1.0121,0.343,0.846,1897.516,0.0233,316.88,3.04,1.564,98.63,277.86,11.18,normal,84.34,Healthy,load
25,6,FR,steer,57858.0,26.66,50.54,798.51,103.91,2795.36,4.95,11.601,-0.0549,-0.0612,1.0108,-0.926,-0.638,1582.137,0.0479,263.97,5.34,5.974,82.22,350.07,35.55,overheating,68.36,Watch,temperature
84,1,RRO,drive,297292.2,33.99,50.77,709.44,71.99,2398.98,11.16,0.3,-0.0363,0.0526,1.0344,-2.717,-1.122,1615.771,0.0419,269.09,2.97,1.177,119.95,338.15,98.33,overload,47.61,Warning,tread_wear
147,8,FL,steer,103643.4,14.05,65.5,766.35,54.94,2176.1,10.19,3.145,0.0662,0.0668,1.0475,2.366,0.034,2046.879,0.0608,342.07,1.1,1.229,64.0,283.96,82.53,tread_wear,100.0,Healthy,none
210,2,RRO,drive,230929.9,16.51,56.49,656.11,56.53,1358.55,10.14,0.3,-0.1159,0.0263,0.9659,1.749,3.985,1798.472,0.0714,298.23,-4.77,0.901,67.93,207.06,98.33,normal,63.73,Watch,tread_wear
132,2,RRI,drive,260017.1,48.0,60.35,663.3,87.51,1011.65,7.97,0.3,0.0051,0.0174,1.0393,3.088,4.667,1925.15,0.025,320.61,-3.73,0.96,50.58,152.52,98.33,normal,54.11,Warning,tread_wear
116,4,RRI,drive,108059.2,28.62,79.7,687.0,77.59,1514.14,9.76,7.664,-0.0072,-0.0369,1.0696,-0.824,-1.311,2537.228,0.0457,421.67,-0.29,0.244,75.71,220.4,57.42,normal,92.72,Healthy,temperature
116,4,RRO,drive,80386.8,44.95,42.37,727.96,81.79,1362.76,7.76,11.252,-0.0311,-0.0531,1.028,2.012,2.721,1348.682,0.039,223.4,5.65,0.093,68.14,187.2,37.49,normal,86.15,Healthy,temperature
202,1,RLO,drive,205449.0,21.79,83.69,665.43,71.62,1410.86,6.78,0.3,-0.0107,-0.0193,0.9608,1.974,-1.041,2665.532,0.026,445.96,-3.42,0.798,70.54,212.02,98.33,normal,68.5,Watch,tread_wear
65,1,RLI,drive,295873.0,16.14,28.66,690.61,43.23,1330.7,4.17,0.3,-0.4123,0.1568,1.1831,-2.762,3.555,909.237,0.2757,151.23,0.23,0.426,66.54,192.69,98.33,vibration_imbalance,69.79,Watch,tread_wear
197,1,FL,steer,34186.8,28.82,65.49,767.53,70.35,3119.33,5.71,15.182,0.0427,-0.0178,1.0977,-2.128,-2.194,2044.158,0.0624,342.58,1.26,0.64,91.75,406.41,15.66,normal,98.7,Healthy,none
191,3,RRO,drive,59234.2,21.94,73.79,696.75,67.13,958.42,8.45,11.863,-0.0056,-0.0019,1.0045,-1.388,-2.503,2348.63,0.0043,393.37,1.12,0.55,47.92,137.56,34.09,normal,99.0,Healthy,none
100,5,FL,steer,84117.1,22.28,70.71,775.78,66.53,3392.6,14.64,10.109,0.0375,0.1296,0.9906,-2.591,-0.527,2210.793,0.0781,371.13,2.35,0.582,99.78,437.31,43.84,normal,89.21,Healthy,load
20,1,RRI,drive,63413.5,16.72,43.12,697.96,51.18,1693.5,7.94,11.457,0.0147,-0.0218,0.9523,3.751,3.954,1370.993,0.0314,228.83,1.3,1.034,84.67,242.63,36.35,normal,100.0,Healthy,none
52,1,FL,steer,78592.6,26.74,57.24,763.16,66.03,2756.59,9.06,12.149,0.0512,-0.0444,1.0484,1.093,-2.78,1790.535,0.0481,299.33,0.68,0.814,81.08,361.21,32.51,normal,100.0,Healthy,none
46,8,RRO,drive,86379.4,25.3,81.07,660.61,66.57,1730.38,11.0,9.134,-0.0612,0.0589,1.0147,-0.866,-0.048,2579.491,0.0498,429.52,-4.12,0.494,86.52,261.94,49.26,normal,92.85,Healthy,pressure
207,8,RLO,drive,210820.8,8.23,38.68,697.62,36.69,1498.61,11.54,0.3,-0.0288,0.0841,0.9476,-5.017,-2.395,1238.366,0.0596,204.59,1.25,0.497,74.93,214.82,98.33,normal,72.77,Watch,tread_wear
14,4,RLI,drive,270574.9,27.15,68.56,741.57,69.98,1367.39,10.4,0.3,0.0257,0.0208,0.9904,-1.155,-0.604,2184.221,0.0199,363.23,7.63,1.278,68.37,184.39,98.33,normal,65.05,Watch,tread_wear
160,6,FR,steer,124746.9,16.5,28.87,515.46,74.9,2428.26,13.37,4.311,-0.0461,0.0691,1.001,3.409,2.403,900.137,0.048,151.49,-32.0,1.776,71.42,471.08,76.05,underinflation,54.8,Warning,pressure
196,6,RRI,drive,1681.5,29.22,40.41,678.92,61.33,1060.31,9.05,18.0,-0.0205,-0.044,0.9536,-0.98,1.218,1288.083,0.0388,213.64,-1.46,0.41,53.02,156.18,0.0,normal,100.0,Healthy,none
105,1,FL,steer,53040.7,24.75,33.86,765.73,50.09,3102.98,12.24,11.574,-0.0402,0.008,0.9823,-0.476,-0.757,1051.678,0.0258,175.47,1.02,0.953,91.26,405.23,35.7,normal,98.5,Healthy,none
46,6,FL,steer,71183.6,32.88,11.18,727.99,104.82,3352.36,8.77,10.584,-0.0575,-0.0193,0.9818,-3.559,0.642,346.538,0.0366,57.29,-3.96,5.19,98.6,460.49,41.2,overheating,56.12,Warning,temperature
127,3,RRO,drive,56867.1,20.5,34.12,672.03,49.8,1282.16,12.78,12.792,-0.0916,0.0665,0.8672,0.53,-1.166,1088.607,0.1007,180.12,-2.46,0.793,64.11,190.79,28.93,normal,95.69,Healthy,none
159,4,RRO,drive,250173.0,15.48,100.0,629.48,63.82,1663.9,14.86,0.3,-0.0209,0.0086,1.0475,1.67,-2.575,3180.909,0.0304,530.4,-8.64,2.897,83.19,264.33,98.33,normal,60.6,Watch,tread_wear
51,4,FL,steer,65691.8,23.05,59.84,769.85,64.76,2175.04,6.07,10.115,-0.0252,0.037,0.9302,0.159,-2.72,1869.589,0.0479,314.73,1.56,0.176,63.97,282.53,43.81,normal,98.39,Healthy,none
223,3,FL,steer,249952.9,19.36,54.89,765.67,58.51,1541.13,12.29,0.3,-0.0307,-0.0398,1.0505,1.202,-0.108,1713.022,0.0411,289.37,1.01,0.334,45.33,201.28,98.33,normal,74.56,Watch,tread_wear
153,8,RLO,drive,183169.9,14.26,34.18,697.98,42.39,1365.16,6.53,0.3,0.0242,0.0208,0.9373,-2.3,0.087,1088.524,0.0406,177.96,1.3,1.824,68.26,195.59,98.33,normal,71.83,Watch,tread_wear
131,2,RRO,drive,143897.8,38.72,60.79,704.76,81.01,1564.76,8.49,4.715,0.0727,0.0873,0.9717,-1.999,1.6,1934.092,0.0676,319.2,2.29,0.784,78.24,222.03,73.81,normal,88.79,Healthy,temperature
5,7,RRI,drive,295412.3,16.03,38.71,466.96,72.27,1282.68,8.36,0.3,0.0626,-0.0009,0.9814,-1.394,-1.391,1230.063,0.0377,207.68,-32.23,0.763,64.13,274.69,98.33,underinflation,32.77,Critical,pressure
224,4,RRO,drive,238311.0,28.19,23.24,748.79,54.79,1078.15,6.72,2.141,0.0287,0.0232,0.9474,-0.446,-1.19,742.174,0.0371,123.6,8.68,1.518,53.91,143.98,88.1,tread_wear,86.9,Healthy,pressure
113,4,RLO,drive,114681.8,31.39,0.0,905.25,50.68,1797.22,9.11,6.553,0.0615,0.005,0.9871,-2.239,-2.613,-0.032,0.0364,0.0,31.39,0.665,89.86,198.53,63.59,overinflation,73.12,Watch,pressure
32,2,RLI,drive,295236.7,20.73,21.7,713.57,45.38,1251.03,9.41,0.3,-0.0358,-0.0245,1.001,-1.21,1.845,687.322,0.025,118.09,3.57,1.214,62.55,175.32,98.33,normal,71.34,Watch,tread_wear
62,4,RRO,drive,156445.3,41.4,76.11,692.16,93.29,638.19,7.2,4.592,0.0202,0.0781,0.9819,2.138,2.29,2420.611,0.0477,404.81,0.46,0.66,31.91,92.2,74.49,normal,81.61,Healthy,temperature
87,7,RLO,drive,118903.0,19.18,58.48,656.71,57.74,1661.15,7.56,6.836,-0.0464,0.0265,0.9283,-0.388,-0.771,1860.998,0.0516,309.98,-4.69,0.658,83.06,252.95,62.02,normal,91.6,Healthy,pressure
122,2,FL,steer,74297.4,25.0,75.29,767.93,67.92,2835.45,5.2,2.47,0.012,-0.02,0.9059,-2.233,-1.416,2350.036,0.056,393.96,1.31,1.89,83.4,369.23,86.28,tread_wear,95.96,Healthy,none
228,4,RRO,drive,234931.9,5.0,33.85,695.12,34.19,1718.45,7.19,0.3,-0.0876,-0.0375,0.9916,-2.378,-0.601,1084.462,0.0552,178.38,0.89,0.494,85.92,247.22,98.33,normal,75.31,Watch,tread_wear
51,8,RLI,drive,206042.7,25.04,31.0,716.07,56.76,1962.68,11.9,0.3,0.0185,-0.0216,0.9959,-3.384,1.916,992.107,0.0166,165.18,3.93,1.317,98.13,274.09,98.33,normal,58.92,Warning,tread_wear
106,4,FL,steer,214108.8,34.94,56.61,1000.95,71.89,1243.6,9.81,0.3,0.0323,0.0182,0.9873,0.442,2.966,1768.469,0.0226,294.53,32.05,-0.915,36.58,124.24,98.33,overinflation,46.68,Warning,pressure
20,7,FL,steer,174859.7,17.53,52.48,756.61,55.19,1444.95,7.03,3.143,0.0224,-1.4161,1.0773,0.268,-2.234,1639.314,0.8189,273.87,-0.18,0.465,42.5,190.98,82.54,vibration_imbalance,88.13,Healthy,vibration
130,3,RRO,drive,273255.9,25.35,71.28,674.47,77.57,2577.84,12.2,0.3,-0.0224,0.0022,0.9887,2.273,-1.061,2262.27,0.0146,376.48,-2.11,0.475,128.89,382.2,98.33,overload,36.61,Critical,load
250,7,RLO,drive,95745.6,37.43,13.07,683.7,63.11,1753.67,10.33,7.239,-0.0619,0.011,1.0036,-3.023,0.679,419.802,0.0364,69.53,-0.77,0.503,87.68,256.5,59.79,normal,99.53,Healthy,none
198,5,FL,steer,59522.8,38.77,70.25,735.14,79.78,1992.55,28.0,12.155,-0.032,-0.0467,0.999,-3.982,0.947,2191.556,0.0327,363.5,-3.02,1.693,58.6,271.04,32.47,deformation_bulge,80.9,Healthy,temperature
71,7,RLO,drive,108601.3,30.56,88.24,688.54,83.24,1924.98,12.46,6.181,0.054,0.0446,0.954,-0.807,1.189,2805.488,0.0484,469.39,-0.07,0.434,96.25,279.58,65.66,normal,83.98,Healthy,temperature
80,7,RRI,drive,92530.1,24.58,61.65,656.65,69.99,1390.37,8.93,7.468,-0.0585,0.0166,1.0519,-1.456,1.253,1960.157,0.0461,327.81,-4.7,0.635,69.52,211.74,58.51,normal,92.42,Healthy,pressure
61,8,RLO,drive,235458.7,21.76,55.45,674.35,58.3,1301.22,6.38,0.3,-0.0264,0.0762,1.0465,3.11,1.749,1764.257,0.0537,294.1,-2.13,0.987,65.06,192.96,98.33,normal,70.82,Watch,tread_wear
70,7,RRO,drive,232954.9,13.67,60.99,674.74,52.62,1299.6,5.56,0.3,0.0319,-0.0615,0.9227,1.88,-1.593,1933.236,0.0599,324.18,-2.07,0.519,64.98,192.61,98.33,normal,68.93,Watch,tread_wear
59,1,RLI,drive,108948.1,17.67,49.2,723.3,55.6,1895.71,7.05,7.423,-0.012,-0.016,1.0089,-1.74,1.266,1570.786,0.0127,260.99,4.98,0.425,94.79,262.09,58.76,normal,86.57,Healthy,load
83,6,FL,steer,226372.0,30.31,63.22,760.74,71.61,2190.99,10.03,0.3,-0.0129,-0.0277,1.0043,1.974,-2.3,1974.302,0.0178,330.34,0.36,1.028,64.44,288.01,98.33,normal,68.33,Watch,tread_wear
245,4,FR,steer,171431.0,33.56,70.3,783.04,73.43,2149.98,5.77,1.544,-0.0824,0.0667,1.0118,-0.154,-2.685,2190.804,0.0616,365.05,3.3,1.047,63.23,274.57,91.42,normal,78.88,Watch,tread_wear
68,6,RLI,drive,135761.5,30.42,45.32,719.8,71.96,2374.83,10.67,1.918,0.0165,-0.0109,1.0324,-2.969,-3.347,1440.331,0.0219,239.86,4.47,1.206,118.74,329.93,89.34,overload,63.77,Watch,load
181,5,RLO,drive,189918.0,25.69,69.43,683.97,68.74,1462.18,5.58,0.3,-0.0198,0.0162,1.05,1.678,1.1,2213.988,0.0324,368.2,-0.73,1.017,73.11,213.78,98.33,normal,73.17,Watch,tread_wear
